"id","country","state","city","lat","lng","pop","pop_14","pop_15_64","pop_65","pop_age","pop_density","pop_death_rate"
"Kimble, Texas, US","US","Texas","Kimble",30.48678918,-99.74856473,4337,NA,NA,NA,NA,NA,NA
"King and Queen, Virginia, US","US","Virginia","King and Queen",37.71044922,-76.88689628,7025,NA,NA,NA,NA,NA,NA
"King George, Virginia, US","US","Virginia","King George",38.26818502,-77.15852768,26836,NA,NA,NA,NA,NA,NA
"King William, Virginia, US","US","Virginia","King William",37.70965316,-77.09384941,17148,NA,NA,NA,NA,NA,NA
"King, Texas, US","US","Texas","King",33.61643847,-100.2558057,272,NA,NA,NA,NA,NA,NA
"King, Washington, US","US","Washington","King",47.49137892,-121.8346131,2252782,NA,NA,NA,NA,NA,NA
"Kingfisher, Oklahoma, US","US","Oklahoma","Kingfisher",35.94530008,-97.94193268,15765,NA,NA,NA,NA,NA,NA
"Kingman, Kansas, US","US","Kansas","Kingman",37.55909527,-98.13638678,7152,NA,NA,NA,NA,NA,NA
"Kings, California, US","US","California","Kings",36.07409056,-119.8159973,152940,NA,NA,NA,NA,NA,NA
"Kings, New York, US","US","New York","Kings",40.6361825,-73.94935552,2559903,NA,NA,NA,NA,NA,NA
"Kingsbury, South Dakota, US","US","South Dakota","Kingsbury",44.36956169,-97.4913945,4939,NA,NA,NA,NA,NA,NA
"Kinney, Texas, US","US","Texas","Kinney",29.34967888,-100.4186638,3667,NA,NA,NA,NA,NA,NA
"Kiowa, Colorado, US","US","Colorado","Kiowa",38.43260896,-102.7392145,1406,NA,NA,NA,NA,NA,NA
"Kiowa, Kansas, US","US","Kansas","Kiowa",37.55848695,-99.2856537,2475,NA,NA,NA,NA,NA,NA
"Kiowa, Oklahoma, US","US","Oklahoma","Kiowa",34.91671958,-98.97720696,8708,NA,NA,NA,NA,NA,NA
"Kit Carson, Colorado, US","US","Colorado","Kit Carson",39.30497777,-102.6022199,7097,NA,NA,NA,NA,NA,NA
"Kitsap, Washington, US","US","Washington","Kitsap",47.63479026,-122.6436061,271473,NA,NA,NA,NA,NA,NA
"Kittitas, Washington, US","US","Washington","Kittitas",47.12521214,-120.679439,47935,NA,NA,NA,NA,NA,NA
"Kittson, Minnesota, US","US","Minnesota","Kittson",48.77754106,-96.78317184,4298,NA,NA,NA,NA,NA,NA
"Klamath, Oregon, US","US","Oregon","Klamath",42.68762984,-121.6496461,68238,NA,NA,NA,NA,NA,NA
"Kleberg, Texas, US","US","Texas","Kleberg",27.42435506,-97.69894948,30680,NA,NA,NA,NA,NA,NA
"Klickitat, Washington, US","US","Washington","Klickitat",45.87325839,-120.7913598,22425,NA,NA,NA,NA,NA,NA
"Knott, Kentucky, US","US","Kentucky","Knott",37.35388197,-82.94981134,14806,NA,NA,NA,NA,NA,NA
"Knox, Illinois, US","US","Illinois","Knox",40.93148779,-90.2133034,49699,NA,NA,NA,NA,NA,NA
"Knox, Indiana, US","US","Indiana","Knox",38.68861576,-87.4194665,36594,NA,NA,NA,NA,NA,NA
"Knox, Kentucky, US","US","Kentucky","Knox",36.89225732,-83.85403396,31145,NA,NA,NA,NA,NA,NA
"Knox, Maine, US","US","Maine","Knox",44.11486325,-69.10529169,39772,NA,NA,NA,NA,NA,NA
"Knox, Missouri, US","US","Missouri","Knox",40.12699751,-92.14780832,3959,NA,NA,NA,NA,NA,NA
"Knox, Nebraska, US","US","Nebraska","Knox",42.63758421,-97.89178836,8332,NA,NA,NA,NA,NA,NA
"Knox, Ohio, US","US","Ohio","Knox",40.39830217,-82.42027563,62322,NA,NA,NA,NA,NA,NA
"Knox, Tennessee, US","US","Tennessee","Knox",35.99508821,-83.94635435,470313,NA,NA,NA,NA,NA,NA
"Knox, Texas, US","US","Texas","Knox",33.60519951,-99.7422906,3664,NA,NA,NA,NA,NA,NA
"Kodiak Island, Alaska, US","US","Alaska","Kodiak Island",57.65529415,-153.7493579,12998,NA,NA,NA,NA,NA,NA
"Koochiching, Minnesota, US","US","Minnesota","Koochiching",48.24539665,-93.78352843,12229,NA,NA,NA,NA,NA,NA
"Kootenai, Idaho, US","US","Idaho","Kootenai",47.67282258,-116.7020872,165697,NA,NA,NA,NA,NA,NA
"Kosciusko, Indiana, US","US","Indiana","Kosciusko",41.24521668,-85.86312322,79456,NA,NA,NA,NA,NA,NA
"Kossuth, Iowa, US","US","Iowa","Kossuth",43.20405458,-94.20691791,14813,NA,NA,NA,NA,NA,NA
"Kusilvak, Alaska, US","US","Alaska","Kusilvak",62.1542916,-163.3967883,8314,NA,NA,NA,NA,NA,NA
"La Crosse, Wisconsin, US","US","Wisconsin","La Crosse",43.90632465,-91.11451093,118016,NA,NA,NA,NA,NA,NA
"La Paz, Arizona, US","US","Arizona","La Paz",33.72854224,-113.9810029,21108,NA,NA,NA,NA,NA,NA
"La Plata, Colorado, US","US","Colorado","La Plata",37.28632032,-107.8429014,56221,NA,NA,NA,NA,NA,NA
"La Salle, Texas, US","US","Texas","La Salle",28.34453111,-99.09908775,7520,NA,NA,NA,NA,NA,NA
"Labette, Kansas, US","US","Kansas","Labette",37.19113093,-95.29849679,19618,NA,NA,NA,NA,NA,NA
"Lac qui Parle, Minnesota, US","US","Minnesota","Lac qui Parle",44.9973857,-96.17488219,6623,NA,NA,NA,NA,NA,NA
"Lackawanna, Pennsylvania, US","US","Pennsylvania","Lackawanna",41.43564672,-75.60379201,209674,NA,NA,NA,NA,NA,NA
"Laclede, Missouri, US","US","Missouri","Laclede",37.65896829,-92.5888493,35723,NA,NA,NA,NA,NA,NA
"Lafayette, Arkansas, US","US","Arkansas","Lafayette",33.24116713,-93.60677071,6624,NA,NA,NA,NA,NA,NA
"Lafayette, Florida, US","US","Florida","Lafayette",29.98484137,-83.18166636,8422,NA,NA,NA,NA,NA,NA
"Lafayette, Louisiana, US","US","Louisiana","Lafayette",30.2049055,-92.06959876,244390,NA,NA,NA,NA,NA,NA
"Lafayette, Mississippi, US","US","Mississippi","Lafayette",34.35687874,-89.48490961,54019,NA,NA,NA,NA,NA,NA
"Lafayette, Missouri, US","US","Missouri","Lafayette",39.06986886,-93.78076396,32708,NA,NA,NA,NA,NA,NA
"Lafayette, Wisconsin, US","US","Wisconsin","Lafayette",42.66005229,-90.1317729,16665,NA,NA,NA,NA,NA,NA
"Lafourche, Louisiana, US","US","Louisiana","Lafourche",29.52470226,-90.40976986,97614,NA,NA,NA,NA,NA,NA
"LaGrange, Indiana, US","US","Indiana","LaGrange",41.64232188,-85.42674232,39614,NA,NA,NA,NA,NA,NA
"Lake and Peninsula, Alaska, US","US","Alaska","Lake and Peninsula",58.62403337,-156.2140589,1592,NA,NA,NA,NA,NA,NA
"Lake of the Woods, Minnesota, US","US","Minnesota","Lake of the Woods",48.77217001,-94.90274472,3740,NA,NA,NA,NA,NA,NA
"Lake, California, US","US","California","Lake",39.10124298,-122.7536244,64386,NA,NA,NA,NA,NA,NA
"Lake, Colorado, US","US","Colorado","Lake",39.20278823,-106.3555697,8127,NA,NA,NA,NA,NA,NA
"Lake, Florida, US","US","Florida","Lake",28.76202069,-81.7125123,367118,NA,NA,NA,NA,NA,NA
"Lake, Illinois, US","US","Illinois","Lake",42.3224907,-88.00367925,696535,NA,NA,NA,NA,NA,NA
"Lake, Indiana, US","US","Indiana","Lake",41.41874274,-87.38277575,485493,NA,NA,NA,NA,NA,NA
"Lake, Michigan, US","US","Michigan","Lake",43.99050893,-85.802173,11853,NA,NA,NA,NA,NA,NA
"Lake, Minnesota, US","US","Minnesota","Lake",47.64270764,-91.44557998,10641,NA,NA,NA,NA,NA,NA
"Lake, Montana, US","US","Montana","Lake",47.64514965,-114.0898013,30458,NA,NA,NA,NA,NA,NA
"Lake, Ohio, US","US","Ohio","Lake",41.69710807,-81.23676539,230149,NA,NA,NA,NA,NA,NA
"Lake, Oregon, US","US","Oregon","Lake",42.79246693,-120.3850163,7869,NA,NA,NA,NA,NA,NA
"Lake, South Dakota, US","US","South Dakota","Lake",44.02193107,-97.12926365,12797,NA,NA,NA,NA,NA,NA
"Lake, Tennessee, US","US","Tennessee","Lake",36.3418017,-89.48921915,7016,NA,NA,NA,NA,NA,NA
"Lamar, Alabama, US","US","Alabama","Lamar",33.77995024,-88.09668032,13805,NA,NA,NA,NA,NA,NA
"Lamar, Georgia, US","US","Georgia","Lamar",33.07841647,-84.14263877,19077,NA,NA,NA,NA,NA,NA
"Lamar, Mississippi, US","US","Mississippi","Lamar",31.20572971,-89.5077704,63343,NA,NA,NA,NA,NA,NA
"Lamar, Texas, US","US","Texas","Lamar",33.66981763,-95.57404777,49859,NA,NA,NA,NA,NA,NA
"Lamb, Texas, US","US","Texas","Lamb",34.06859623,-102.3516289,12893,NA,NA,NA,NA,NA,NA
"Lamoille, Vermont, US","US","Vermont","Lamoille",44.60353043,-72.64356694,25362,NA,NA,NA,NA,NA,NA
"LaMoure, North Dakota, US","US","North Dakota","LaMoure",46.45681054,-98.53542355,4046,NA,NA,NA,NA,NA,NA
"Lampasas, Texas, US","US","Texas","Lampasas",31.19531316,-98.24206613,21428,NA,NA,NA,NA,NA,NA
"Lancaster, Nebraska, US","US","Nebraska","Lancaster",40.78416049,-96.68777155,319090,NA,NA,NA,NA,NA,NA
"Lancaster, Pennsylvania, US","US","Pennsylvania","Lancaster",40.03904563,-76.24770128,545724,NA,NA,NA,NA,NA,NA
"Lancaster, South Carolina, US","US","South Carolina","Lancaster",34.68270843,-80.70513032,98012,NA,NA,NA,NA,NA,NA
"Lancaster, Virginia, US","US","Virginia","Lancaster",37.71889653,-76.46400482,10603,NA,NA,NA,NA,NA,NA
"Lander, Nevada, US","US","Nevada","Lander",39.9332233,-117.0397075,5532,NA,NA,NA,NA,NA,NA
"Lane, Kansas, US","US","Kansas","Lane",38.48119447,-100.4660754,1535,NA,NA,NA,NA,NA,NA
"Lane, Oregon, US","US","Oregon","Lane",43.93727035,-122.847753,382067,NA,NA,NA,NA,NA,NA
"Langlade, Wisconsin, US","US","Wisconsin","Langlade",45.26271619,-89.07483625,19189,NA,NA,NA,NA,NA,NA
"Lanier, Georgia, US","US","Georgia","Lanier",31.0382857,-83.06472457,10423,NA,NA,NA,NA,NA,NA
"Lapeer, Michigan, US","US","Michigan","Lapeer",43.09052506,-83.22153148,87607,NA,NA,NA,NA,NA,NA
"LaPorte, Indiana, US","US","Indiana","LaPorte",41.54366008,-86.74072188,109888,NA,NA,NA,NA,NA,NA
"Laramie, Wyoming, US","US","Wyoming","Laramie",41.3070252,-104.6887497,99500,NA,NA,NA,NA,NA,NA
"Larimer, Colorado, US","US","Colorado","Larimer",40.66671597,-105.4625784,356899,NA,NA,NA,NA,NA,NA
"Larue, Kentucky, US","US","Kentucky","Larue",37.54567114,-85.70138352,14398,NA,NA,NA,NA,NA,NA
"Las Animas, Colorado, US","US","Colorado","Las Animas",37.3153406,-104.0376458,14506,NA,NA,NA,NA,NA,NA
"LaSalle, Illinois, US","US","Illinois","LaSalle",41.3442613,-88.88633881,108669,NA,NA,NA,NA,NA,NA
"LaSalle, Louisiana, US","US","Louisiana","LaSalle",31.67884782,-92.15907765,14892,NA,NA,NA,NA,NA,NA
"Lassen, California, US","US","California","Lassen",40.67311306,-120.5935099,30573,NA,NA,NA,NA,NA,NA
"Latah, Idaho, US","US","Idaho","Latah",46.81587887,-116.7113698,40108,NA,NA,NA,NA,NA,NA
"Latimer, Oklahoma, US","US","Oklahoma","Latimer",34.87844729,-95.25215049,10073,NA,NA,NA,NA,NA,NA
"Lauderdale, Alabama, US","US","Alabama","Lauderdale",34.90171875,-87.65624729,92729,NA,NA,NA,NA,NA,NA
"Lauderdale, Mississippi, US","US","Mississippi","Lauderdale",32.40419769,-88.66229662,74125,NA,NA,NA,NA,NA,NA
"Lauderdale, Tennessee, US","US","Tennessee","Lauderdale",35.75893438,-89.6301591,25633,NA,NA,NA,NA,NA,NA
"Laurel, Kentucky, US","US","Kentucky","Laurel",37.10975748,-84.11321779,60813,NA,NA,NA,NA,NA,NA
"Laurens, Georgia, US","US","Georgia","Laurens",32.46325233,-82.92221316,47546,NA,NA,NA,NA,NA,NA
"Laurens, South Carolina, US","US","South Carolina","Laurens",34.48244419,-82.00490796,67493,NA,NA,NA,NA,NA,NA
"Lavaca, Texas, US","US","Texas","Lavaca",29.38508402,-96.93186692,20154,NA,NA,NA,NA,NA,NA
"Lawrence, Alabama, US","US","Alabama","Lawrence",34.52041498,-87.31069453,32924,NA,NA,NA,NA,NA,NA
"Lawrence, Arkansas, US","US","Arkansas","Lawrence",36.04188196,-91.10867198,16406,NA,NA,NA,NA,NA,NA
"Lawrence, Illinois, US","US","Illinois","Lawrence",38.71987914,-87.72884035,15678,NA,NA,NA,NA,NA,NA
"Lawrence, Indiana, US","US","Indiana","Lawrence",38.84112637,-86.48361629,45370,NA,NA,NA,NA,NA,NA
"Lawrence, Kentucky, US","US","Kentucky","Lawrence",38.07136018,-82.72882223,15317,NA,NA,NA,NA,NA,NA
"Lawrence, Mississippi, US","US","Mississippi","Lawrence",31.55147224,-90.10841127,12586,NA,NA,NA,NA,NA,NA
"Lawrence, Missouri, US","US","Missouri","Lawrence",37.10626634,-93.83293097,38355,NA,NA,NA,NA,NA,NA
"Lawrence, Ohio, US","US","Ohio","Lawrence",38.59743452,-82.53466552,59463,NA,NA,NA,NA,NA,NA
"Lawrence, Pennsylvania, US","US","Pennsylvania","Lawrence",40.99206278,-80.33393706,85512,NA,NA,NA,NA,NA,NA
"Lawrence, South Dakota, US","US","South Dakota","Lawrence",44.35919441,-103.7929428,25844,NA,NA,NA,NA,NA,NA
"Lawrence, Tennessee, US","US","Tennessee","Lawrence",35.21675201,-87.39787695,44142,NA,NA,NA,NA,NA,NA
"Le Flore, Oklahoma, US","US","Oklahoma","Le Flore",34.89851864,-94.70392124,49853,NA,NA,NA,NA,NA,NA
"Le Sueur, Minnesota, US","US","Minnesota","Le Sueur",44.37136597,-93.72844721,28887,NA,NA,NA,NA,NA,NA
"Lea, New Mexico, US","US","New Mexico","Lea",32.79215361,-103.4123733,71070,NA,NA,NA,NA,NA,NA
"Leake, Mississippi, US","US","Mississippi","Leake",32.7536828,-89.52402044,22786,NA,NA,NA,NA,NA,NA
"Leavenworth, Kansas, US","US","Kansas","Leavenworth",39.20183497,-95.03620809,81758,NA,NA,NA,NA,NA,NA
"Lebanon, Pennsylvania, US","US","Pennsylvania","Lebanon",40.36680311,-76.45651841,141793,NA,NA,NA,NA,NA,NA
"Lee, Alabama, US","US","Alabama","Lee",32.60154883,-85.35132246,164542,NA,NA,NA,NA,NA,NA
"Lee, Arkansas, US","US","Arkansas","Lee",34.78498904,-90.78383866,8857,NA,NA,NA,NA,NA,NA
"Lee, Florida, US","US","Florida","Lee",26.58410348,-81.88399313,770577,NA,NA,NA,NA,NA,NA
"Lee, Georgia, US","US","Georgia","Lee",31.7793306,-84.14324253,29992,NA,NA,NA,NA,NA,NA
"Lee, Illinois, US","US","Illinois","Lee",41.74583951,-89.29977132,34096,NA,NA,NA,NA,NA,NA
"Lee, Iowa, US","US","Iowa","Lee",40.64181461,-91.48183025,33657,NA,NA,NA,NA,NA,NA
"Lee, Kentucky, US","US","Kentucky","Lee",37.59645942,-83.71513901,7403,NA,NA,NA,NA,NA,NA
"Lee, Mississippi, US","US","Mississippi","Lee",34.2918775,-88.68149954,85436,NA,NA,NA,NA,NA,NA
"Lee, North Carolina, US","US","North Carolina","Lee",35.47623147,-79.17569362,61779,NA,NA,NA,NA,NA,NA
"Lee, South Carolina, US","US","South Carolina","Lee",34.16393091,-80.25690731,16828,NA,NA,NA,NA,NA,NA
"Lee, Texas, US","US","Texas","Lee",30.31120597,-96.97045773,17239,NA,NA,NA,NA,NA,NA
"Lee, Virginia, US","US","Virginia","Lee",36.70586667,-83.12606515,23423,NA,NA,NA,NA,NA,NA
"Leelanau, Michigan, US","US","Michigan","Leelanau",44.94430054,-85.80150326,21761,NA,NA,NA,NA,NA,NA
"Leflore, Mississippi, US","US","Mississippi","Leflore",33.55545125,-90.29900733,28183,NA,NA,NA,NA,NA,NA
"Lehigh, Pennsylvania, US","US","Pennsylvania","Lehigh",40.6154815,-75.59435245,369318,NA,NA,NA,NA,NA,NA
"Lemhi, Idaho, US","US","Idaho","Lemhi",44.9438088,-113.9309747,8027,NA,NA,NA,NA,NA,NA
"Lenawee, Michigan, US","US","Michigan","Lenawee",41.89475156,-84.06603727,98451,NA,NA,NA,NA,NA,NA
"Lenoir, North Carolina, US","US","North Carolina","Lenoir",35.2403259,-77.64245615,55949,NA,NA,NA,NA,NA,NA
"Leon, Florida, US","US","Florida","Leon",30.45955727,-84.27491114,293582,NA,NA,NA,NA,NA,NA
"Leon, Texas, US","US","Texas","Leon",31.29872538,-95.9936328,17404,NA,NA,NA,NA,NA,NA
"Leslie, Kentucky, US","US","Kentucky","Leslie",37.09246661,-83.37999606,9877,NA,NA,NA,NA,NA,NA
"Letcher, Kentucky, US","US","Kentucky","Letcher",37.12306748,-82.85346474,21553,NA,NA,NA,NA,NA,NA
"Levy, Florida, US","US","Florida","Levy",29.31829741,-82.74007147,41503,NA,NA,NA,NA,NA,NA
"Lewis and Clark, Montana, US","US","Montana","Lewis and Clark",47.12610041,-112.394698,69432,NA,NA,NA,NA,NA,NA
"Lewis, Idaho, US","US","Idaho","Lewis",46.23315327,-116.434146,3838,NA,NA,NA,NA,NA,NA
"Lewis, Kentucky, US","US","Kentucky","Lewis",38.53184419,-83.37735618,13275,NA,NA,NA,NA,NA,NA
"Lewis, Missouri, US","US","Missouri","Lewis",40.09673161,-91.72070156,9776,NA,NA,NA,NA,NA,NA
"Lewis, New York, US","US","New York","Lewis",43.7844157,-75.44903992,26296,NA,NA,NA,NA,NA,NA
"Lewis, Tennessee, US","US","Tennessee","Lewis",35.52853208,-87.49022694,12268,NA,NA,NA,NA,NA,NA
"Lewis, Washington, US","US","Washington","Lewis",46.57756476,-122.3925769,80707,NA,NA,NA,NA,NA,NA
"Lewis, West Virginia, US","US","West Virginia","Lewis",38.9947249,-80.49988181,15907,NA,NA,NA,NA,NA,NA
"Lexington, South Carolina, US","US","South Carolina","Lexington",33.89665987,-81.27146426,298750,NA,NA,NA,NA,NA,NA
"Lexington, Virginia, US","US","Virginia","Lexington",37.78258621,-79.44262866,7446,NA,NA,NA,NA,NA,NA
"Liberty, Florida, US","US","Florida","Liberty",30.23766008,-84.8829258,8354,NA,NA,NA,NA,NA,NA
"Liberty, Georgia, US","US","Georgia","Liberty",31.82588896,-81.49251135,61435,NA,NA,NA,NA,NA,NA
"Liberty, Montana, US","US","Montana","Liberty",48.56084317,-111.024307,2337,NA,NA,NA,NA,NA,NA
"Liberty, Texas, US","US","Texas","Liberty",30.15152688,-94.81205615,88219,NA,NA,NA,NA,NA,NA
"Licking, Ohio, US","US","Ohio","Licking",40.09136236,-82.48185785,176862,NA,NA,NA,NA,NA,NA
"Limestone, Alabama, US","US","Alabama","Limestone",34.81185586,-86.98310072,98915,NA,NA,NA,NA,NA,NA
"Limestone, Texas, US","US","Texas","Limestone",31.5454767,-96.58095444,23437,NA,NA,NA,NA,NA,NA
"Lincoln, Arkansas, US","US","Arkansas","Lincoln",33.95317155,-91.74002806,13024,NA,NA,NA,NA,NA,NA
"Lincoln, Colorado, US","US","Colorado","Lincoln",38.98749519,-103.5136649,5701,NA,NA,NA,NA,NA,NA
"Lincoln, Georgia, US","US","Georgia","Lincoln",33.79201475,-82.45024131,7921,NA,NA,NA,NA,NA,NA
"Lincoln, Idaho, US","US","Idaho","Lincoln",43.0012336,-114.1358773,5366,NA,NA,NA,NA,NA,NA
"Lincoln, Kansas, US","US","Kansas","Lincoln",39.04549684,-98.20756994,2962,NA,NA,NA,NA,NA,NA
"Lincoln, Kentucky, US","US","Kentucky","Lincoln",37.45475628,-84.6565327,24549,NA,NA,NA,NA,NA,NA
"Lincoln, Louisiana, US","US","Louisiana","Lincoln",32.6003154,-92.6659741,46742,NA,NA,NA,NA,NA,NA
"Lincoln, Maine, US","US","Maine","Lincoln",44.05996956,-69.54227124,34634,NA,NA,NA,NA,NA,NA
"Lincoln, Minnesota, US","US","Minnesota","Lincoln",44.41311883,-96.26688165,5639,NA,NA,NA,NA,NA,NA
"Lincoln, Mississippi, US","US","Mississippi","Lincoln",31.53288662,-90.45391915,34153,NA,NA,NA,NA,NA,NA
"Lincoln, Missouri, US","US","Missouri","Lincoln",39.05345619,-90.95588181,59013,NA,NA,NA,NA,NA,NA
"Lincoln, Montana, US","US","Montana","Lincoln",48.54265777,-115.4046155,19980,NA,NA,NA,NA,NA,NA
"Lincoln, Nebraska, US","US","Nebraska","Lincoln",41.04658298,-100.7475374,34914,NA,NA,NA,NA,NA,NA
"Lincoln, Nevada, US","US","Nevada","Lincoln",37.64268459,-114.8790388,5183,NA,NA,NA,NA,NA,NA
"Lincoln, New Mexico, US","US","New Mexico","Lincoln",33.74526079,-105.4586166,19572,NA,NA,NA,NA,NA,NA
"Lincoln, North Carolina, US","US","North Carolina","Lincoln",35.48508185,-81.21740317,86111,NA,NA,NA,NA,NA,NA
"Lincoln, Oklahoma, US","US","Oklahoma","Lincoln",35.70270942,-96.8812462,34877,NA,NA,NA,NA,NA,NA
"Lincoln, Oregon, US","US","Oregon","Lincoln",44.64252874,-123.869912,49962,NA,NA,NA,NA,NA,NA
"Lincoln, South Dakota, US","US","South Dakota","Lincoln",43.27841182,-96.7203905,61128,NA,NA,NA,NA,NA,NA
"Lincoln, Tennessee, US","US","Tennessee","Lincoln",35.13738622,-86.58910106,34366,NA,NA,NA,NA,NA,NA
"Lincoln, Washington, US","US","Washington","Lincoln",47.57705241,-118.4194388,10939,NA,NA,NA,NA,NA,NA
"Lincoln, West Virginia, US","US","West Virginia","Lincoln",38.172154,-82.07017953,20409,NA,NA,NA,NA,NA,NA
"Lincoln, Wisconsin, US","US","Wisconsin","Lincoln",45.33737523,-89.73411273,27593,NA,NA,NA,NA,NA,NA
"Lincoln, Wyoming, US","US","Wyoming","Lincoln",42.26376367,-110.6563997,19830,NA,NA,NA,NA,NA,NA
"Linn, Iowa, US","US","Iowa","Linn",42.07923082,-91.59809485,226706,NA,NA,NA,NA,NA,NA
"Linn, Kansas, US","US","Kansas","Linn",38.21267844,-94.84254089,9703,NA,NA,NA,NA,NA,NA
"Linn, Missouri, US","US","Missouri","Linn",39.87001769,-93.10704106,11920,NA,NA,NA,NA,NA,NA
"Linn, Oregon, US","US","Oregon","Linn",44.48899494,-122.5373154,129749,NA,NA,NA,NA,NA,NA
"Lipscomb, Texas, US","US","Texas","Lipscomb",36.27783108,-100.2733151,3233,NA,NA,NA,NA,NA,NA
"Litchfield, Connecticut, US","US","Connecticut","Litchfield",41.7937534,-73.2451475,180333,NA,NA,NA,NA,NA,NA
"Little River, Arkansas, US","US","Arkansas","Little River",33.70375665,-94.23468591,12259,NA,NA,NA,NA,NA,NA
"Live Oak, Texas, US","US","Texas","Live Oak",28.35101362,-98.1246786,12207,NA,NA,NA,NA,NA,NA
"Livingston, Illinois, US","US","Illinois","Livingston",40.89188292,-88.55784752,35648,NA,NA,NA,NA,NA,NA
"Livingston, Kentucky, US","US","Kentucky","Livingston",37.21137452,-88.34797529,9194,NA,NA,NA,NA,NA,NA
"Livingston, Louisiana, US","US","Louisiana","Livingston",30.44143993,-90.73061664,140789,NA,NA,NA,NA,NA,NA
"Livingston, Michigan, US","US","Michigan","Livingston",42.60302282,-83.91297209,191995,NA,NA,NA,NA,NA,NA
"Livingston, Missouri, US","US","Missouri","Livingston",39.78110272,-93.54645978,15227,NA,NA,NA,NA,NA,NA
"Livingston, New York, US","US","New York","Livingston",42.72596275,-77.77966158,62914,NA,NA,NA,NA,NA,NA
"Llano, Texas, US","US","Texas","Llano",30.70645047,-98.68475262,21795,NA,NA,NA,NA,NA,NA
"Logan, Arkansas, US","US","Arkansas","Logan",35.21413234,-93.71951016,21466,NA,NA,NA,NA,NA,NA
"Logan, Colorado, US","US","Colorado","Logan",40.7249637,-103.110817,22409,NA,NA,NA,NA,NA,NA
"Logan, Illinois, US","US","Illinois","Logan",40.12581572,-89.36638784,28618,NA,NA,NA,NA,NA,NA
"Logan, Kansas, US","US","Kansas","Logan",38.91735806,-101.148475,2794,NA,NA,NA,NA,NA,NA
"Logan, Kentucky, US","US","Kentucky","Logan",36.85949479,-86.877635,27102,NA,NA,NA,NA,NA,NA
"Logan, Nebraska, US","US","Nebraska","Logan",41.56650314,-100.4817851,748,NA,NA,NA,NA,NA,NA
"Logan, North Dakota, US","US","North Dakota","Logan",46.45729487,-99.47719806,1850,NA,NA,NA,NA,NA,NA
"Logan, Ohio, US","US","Ohio","Logan",40.38996525,-83.76784341,45672,NA,NA,NA,NA,NA,NA
"Logan, Oklahoma, US","US","Oklahoma","Logan",35.91899576,-97.44352845,48011,NA,NA,NA,NA,NA,NA
"Logan, West Virginia, US","US","West Virginia","Logan",37.8299889,-81.93528571,32019,NA,NA,NA,NA,NA,NA
"Long, Georgia, US","US","Georgia","Long",31.75218791,-81.74952375,19559,NA,NA,NA,NA,NA,NA
"Lonoke, Arkansas, US","US","Arkansas","Lonoke",34.75392199,-91.88742357,73309,NA,NA,NA,NA,NA,NA
"Lorain, Ohio, US","US","Ohio","Lorain",41.29553751,-82.15083537,309833,NA,NA,NA,NA,NA,NA
"Los Alamos, New Mexico, US","US","New Mexico","Los Alamos",35.86631386,-106.3134985,19369,NA,NA,NA,NA,NA,NA
"Los Angeles, California, US","US","California","Los Angeles",34.30828379,-118.2282411,10039107,NA,NA,NA,NA,NA,NA
"Loudon, Tennessee, US","US","Tennessee","Loudon",35.73939663,-84.31145275,54068,NA,NA,NA,NA,NA,NA
"Loudoun, Virginia, US","US","Virginia","Loudoun",39.08990083,-77.63481877,413538,NA,NA,NA,NA,NA,NA
"Louisa, Iowa, US","US","Iowa","Louisa",41.21842119,-91.26102611,11035,NA,NA,NA,NA,NA,NA
"Louisa, Virginia, US","US","Virginia","Louisa",37.97850256,-77.96274807,37591,NA,NA,NA,NA,NA,NA
"Loup, Nebraska, US","US","Nebraska","Loup",41.91371961,-99.45440415,664,NA,NA,NA,NA,NA,NA
"Love, Oklahoma, US","US","Oklahoma","Love",33.95273467,-97.23906784,10253,NA,NA,NA,NA,NA,NA
"Loving, Texas, US","US","Texas","Loving",31.84947612,-103.5818571,169,NA,NA,NA,NA,NA,NA
"Lowndes, Alabama, US","US","Alabama","Lowndes",32.1597283,-86.65158371,9726,NA,NA,NA,NA,NA,NA
"Lowndes, Georgia, US","US","Georgia","Lowndes",30.83568832,-83.27056716,117406,NA,NA,NA,NA,NA,NA
"Lowndes, Mississippi, US","US","Mississippi","Lowndes",33.47386518,-88.4419153,58595,NA,NA,NA,NA,NA,NA
"Lubbock, Texas, US","US","Texas","Lubbock",33.61008596,-101.8204789,310569,NA,NA,NA,NA,NA,NA
"Lucas, Iowa, US","US","Iowa","Lucas",41.02958964,-93.32780803,8600,NA,NA,NA,NA,NA,NA
"Lucas, Ohio, US","US","Ohio","Lucas",41.62101218,-83.65468618,428348,NA,NA,NA,NA,NA,NA
"Luce, Michigan, US","US","Michigan","Luce",46.47227431,-85.54471223,6229,NA,NA,NA,NA,NA,NA
"Lumpkin, Georgia, US","US","Georgia","Lumpkin",34.57286511,-84.00425681,33610,NA,NA,NA,NA,NA,NA
"Luna, New Mexico, US","US","New Mexico","Luna",32.18179341,-107.7508826,23709,NA,NA,NA,NA,NA,NA
"Lunenburg, Virginia, US","US","Virginia","Lunenburg",36.94618528,-78.24133319,12196,NA,NA,NA,NA,NA,NA
"Luzerne, Pennsylvania, US","US","Pennsylvania","Luzerne",41.17823008,-75.98447579,317417,NA,NA,NA,NA,NA,NA
